0	0	0.352875	0.352875	0	
0	0	0.352875	0.352875	-6.66e-07	
2.93572e-09	2.93572e-09	0.352875	0.352875	-4.65667e-06	
7.65212e-09	7.65212e-09	0.352875	0.352875	-1.26234e-05	
3.9636e-08	3.9636e-08	0.352875	0.352875	-2.45501e-05	
1.09082e-07	1.09082e-07	0.352875	0.352875	-4.0421e-05	
1.35554e-07	1.35554e-07	0.352875	0.352875	-6.02202e-05	
2.92298e-07	2.92298e-07	0.352875	0.352875	-8.39316e-05	
3.99075e-07	3.99075e-07	0.352875	0.352875	-0.00011154	
7.29775e-07	7.29775e-07	0.352874	0.352874	-0.000143028	
1.30454e-06	1.30454e-06	0.352874	0.352874	-0.000178381	
1.81684e-06	1.81684e-06	0.352874	0.352874	-0.000217584	
2.8692e-06	2.8692e-06	0.352873	0.352873	-0.000260619	
4.06542e-06	4.06542e-06	0.352872	0.352872	-0.000307472	
5.39458e-06	5.39458e-06	0.352872	0.352872	-0.000358126	
7.44161e-06	7.44161e-06	0.352871	0.352871	-0.000412567	
9.70291e-06	9.70291e-06	0.35287	0.35287	-0.000470777	
1.19622e-05	1.19622e-05	0.352869	0.352869	-0.000532743	
1.51501e-05	1.51501e-05	0.352868	0.352868	-0.000598447	
1.87455e-05	1.87455e-05	0.352866	0.352866	-0.000667874	
2.2419e-05	2.2419e-05	0.352865	0.352865	-0.000741009	
2.68852e-05	2.68852e-05	0.352863	0.352863	-0.000817837	
3.09701e-05	3.09701e-05	0.352861	0.352861	-0.00089834	
3.75805e-05	3.75805e-05	0.352859	0.352859	-0.000982505	
4.39039e-05	4.39039e-05	0.352857	0.352857	-0.00107031	
5.02163e-05	5.02163e-05	0.352855	0.352855	-0.00116175	
5.75658e-05	5.75658e-05	0.352853	0.352853	-0.00125681	
6.62998e-05	6.62998e-05	0.35285	0.35285	-0.00135546	
7.55758e-05	7.55758e-05	0.352847	0.352847	-0.0014577	
8.46642e-05	8.46642e-05	0.352844	0.352844	-0.0015635	
9.41967e-05	9.41967e-05	0.35284	0.35284	-0.00167286	
0.000105283	0.000105283	0.352837	0.352837	-0.00178576	
0.00011601	0.00011601	0.352833	0.352833	-0.00190217	
0.000127272	0.000127272	0.352829	0.352829	-0.0020221	
0.000139069	0.000139069	0.352825	0.352825	-0.00214551	
0.000151266	0.000151266	0.35282	0.35282	-0.0022724	
0.000164119	0.000164119	0.352815	0.352815	-0.00240275	
0.000177352	0.000177352	0.35281	0.35281	-0.00253655	
0.000191249	0.000191249	0.352805	0.352805	-0.00267378	
0.000205664	0.000205664	0.352799	0.352799	-0.00281442	
0.000218727	0.000218727	0.352793	0.352793	-0.00295846	
0.000232721	0.000232721	0.352787	0.352787	-0.00310589	
0.000251806	0.000251806	0.352781	0.352781	-0.00325668	
0.000266288	0.000266288	0.352774	0.352774	-0.00341083	
0.000283207	0.000283207	0.352767	0.352767	-0.00356832	
0.000296983	0.000296983	0.352759	0.352759	-0.00372913	
0.000312631	0.000312631	0.352751	0.352751	-0.00389326	
0.000326334	0.000326334	0.352743	0.352743	-0.00406067	
0.000342736	0.000342736	0.352735	0.352735	-0.00423137	
0.000359766	0.000359766	0.352726	0.352726	-0.00440533	
0.000374552	0.000374552	0.352717	0.352717	-0.00458254	
0.000389614	0.000389614	0.352707	0.352707	-0.00476298	
0.000404951	0.000404951	0.352697	0.352697	-0.00494664	
0.000420267	0.000420267	0.352687	0.352687	-0.00513351	
0.000439811	0.000439811	0.352677	0.352677	-0.00532357	
0.000455951	0.000455951	0.352666	0.352666	-0.0055168	
0.00047203	0.00047203	0.352654	0.352654	-0.00571319	
0.000485654	0.000485654	0.352642	0.352642	-0.00591272	
0.00050366	0.00050366	0.35263	0.35263	-0.00611539	
0.000520872	0.000520872	0.352617	0.352617	-0.00632117	
0.000534978	0.000534978	0.352604	0.352604	-0.00653005	
0.000552738	0.000552738	0.352591	0.352591	-0.00674202	
0.000567171	0.000567171	0.352577	0.352577	-0.00695706	
0.00058507	0.00058507	0.352563	0.352563	-0.00717515	
0.000600252	0.000600252	0.352548	0.352548	-0.00739628	
0.000618679	0.000618679	0.352533	0.352533	-0.00762045	
0.000633757	0.000633757	0.352517	0.352517	-0.00784762	
0.000653181	0.000653181	0.352501	0.352501	-0.0080778	
0.000668573	0.000668573	0.352484	0.352484	-0.00831095	
0.000683657	0.000683657	0.352467	0.352467	-0.00854708	
0.000704453	0.000704453	0.352449	0.352449	-0.00878616	
0.000719818	0.000719818	0.352431	0.352431	-0.00902817	
0.000740141	0.000740141	0.352413	0.352413	-0.00927312	
0.00076671	0.00076671	0.352394	0.352394	-0.00952097	
0.000788559	0.000788559	0.352374	0.352374	-0.00977172	
0.000814683	0.000814683	0.352354	0.352354	-0.0100254	
0.000848766	0.000848766	0.352334	0.352334	-0.0102819	
0.000871143	0.000871143	0.352313	0.352313	-0.0105412	
0.000898717	0.000898717	0.352291	0.352291	-0.0108034	
0.000939904	0.000939904	0.352269	0.352269	-0.0110684	
0.000980197	0.000980197	0.352246	0.352246	-0.0113362	
0.0010395	0.0010395	0.352223	0.352223	-0.0116069	
0.0011	0.0011	0.352199	0.352199	-0.0118803	
0.00114638	0.00114638	0.352175	0.352175	-0.0121564	
0.00121025	0.00121025	0.35215	0.35215	-0.0124353	
0.00126951	0.00126951	0.352125	0.352125	-0.012717	
0.0013292	0.0013292	0.352099	0.352099	-0.0130014	
0.00138322	0.00138322	0.352072	0.352072	-0.0132885	
0.00143917	0.00143917	0.352045	0.352045	-0.0135783	
0.00150584	0.00150584	0.352017	0.352017	-0.0138707	
0.00156398	0.00156398	0.351989	0.351989	-0.0141659	
0.00161999	0.00161999	0.35196	0.35196	-0.0144637	
0.00170174	0.00170174	0.35193	0.35193	-0.0147641	
0.00177263	0.00177263	0.3519	0.3519	-0.0150671	
0.00187383	0.00187383	0.351869	0.351869	-0.0153728	
0.00196371	0.00196371	0.351838	0.351838	-0.0156811	
0.00208051	0.00208051	0.351806	0.351806	-0.0159919	
0.00217239	0.00217239	0.351773	0.351773	-0.0163053	
0.00227983	0.00227983	0.35174	0.35174	-0.0166213	
0.00241764	0.00241764	0.351706	0.351706	-0.0169398	
0.00255964	0.00255964	0.351672	0.351672	-0.0172609	
0.00271695	0.00271695	0.351637	0.351637	-0.0175844	
0.00285182	0.00285182	0.351601	0.351601	-0.0179105	
0.00297014	0.00297014	0.351564	0.351564	-0.018239	
0.00311953	0.00311953	0.351527	0.351527	-0.01857	
0.00328634	0.00328634	0.351489	0.351489	-0.0189035	
0.00347191	0.00347191	0.351451	0.351451	-0.0192394	
0.00365964	0.00365964	0.351412	0.351412	-0.0195778	
0.00383699	0.00383699	0.351372	0.351372	-0.0199185	
0.00406071	0.00406071	0.351331	0.351331	-0.0202617	
0.00426874	0.00426874	0.35129	0.35129	-0.0206072	
0.00445729	0.00445729	0.351248	0.351248	-0.0209552	
0.00466521	0.00466521	0.351206	0.351206	-0.0213055	
0.00486662	0.00486662	0.351162	0.351162	-0.0216581	
0.00514219	0.00514219	0.351118	0.351118	-0.0220131	
0.00540802	0.00540802	0.351074	0.351074	-0.0223704	
0.00566269	0.00566269	0.351028	0.351028	-0.02273	
0.0059498	0.0059498	0.350982	0.350982	-0.0230919	
0.00624406	0.00624406	0.350935	0.350935	-0.0234561	
0.00651412	0.00651412	0.350887	0.350887	-0.0238225	
0.00684023	0.00684023	0.350839	0.350839	-0.0241912	
0.00719322	0.00719322	0.35079	0.35079	-0.0245622	
0.00755755	0.00755755	0.35074	0.35074	-0.0249353	
0.00789415	0.00789415	0.350689	0.350689	-0.0253107	
0.00823671	0.00823671	0.350638	0.350638	-0.0256883	
0.00860921	0.00860921	0.350586	0.350586	-0.0260681	
0.00896936	0.00896936	0.350533	0.350533	-0.02645	
0.00943093	0.00943093	0.350479	0.350479	-0.0268341	
0.00989451	0.00989451	0.350425	0.350425	-0.0272204	
0.0103174	0.0103174	0.35037	0.35037	-0.0276088	
0.0107365	0.0107365	0.350314	0.350314	-0.0279993	
0.0111827	0.0111827	0.350257	0.350257	-0.0283919	
0.0116131	0.0116131	0.350199	0.350199	-0.0287866	
0.0121115	0.0121115	0.350141	0.350141	-0.0291834	
0.012717	0.012717	0.350082	0.350082	-0.0295822	
0.0132287	0.0132287	0.350022	0.350022	-0.0299831	
0.0138034	0.0138034	0.349961	0.349961	-0.0303861	
0.0143917	0.0143917	0.349899	0.349899	-0.030791	
0.0150564	0.0150564	0.349837	0.349837	-0.031198	
0.0157177	0.0157177	0.349774	0.349774	-0.031607	
0.0164052	0.0164052	0.34971	0.34971	-0.032018	
0.0171134	0.0171134	0.349645	0.349645	-0.032431	
0.0178347	0.0178347	0.349579	0.349579	-0.0328459	
0.0186532	0.0186532	0.349513	0.349513	-0.0332627	
0.0194125	0.0194125	0.349445	0.349445	-0.0336815	
0.0201205	0.0201205	0.349377	0.349377	-0.0341023	
0.0209557	0.0209557	0.349308	0.349308	-0.0345249	
0.0218337	0.0218337	0.349238	0.349238	-0.0349494	
0.022722	0.022722	0.349167	0.349167	-0.0353759	
0.0235182	0.0235182	0.349096	0.349096	-0.0358042	
0.0243369	0.0243369	0.349023	0.349023	-0.0362343	
0.0253379	0.0253379	0.34895	0.34895	-0.0366663	
0.0263612	0.0263612	0.348876	0.348876	-0.0371001	
0.0272842	0.0272842	0.348801	0.348801	-0.0375358	
0.0282729	0.0282729	0.348725	0.348725	-0.0379733	
0.0293206	0.0293206	0.348648	0.348648	-0.0384125	
0.0303247	0.0303247	0.34857	0.34857	-0.0388536	
0.0312857	0.0312857	0.348492	0.348492	-0.0392964	
0.0324681	0.0324681	0.348412	0.348412	-0.0397409	
0.0334839	0.0334839	0.348332	0.348332	-0.0401872	
0.0345811	0.0345811	0.348251	0.348251	-0.0406353	
0.0357407	0.0357407	0.348168	0.348168	-0.041085	
0.0367267	0.0367267	0.348085	0.348085	-0.0415365	
0.0378027	0.0378027	0.348001	0.348001	-0.0419897	
0.0389172	0.0389172	0.347916	0.347916	-0.0424445	
0.0400234	0.0400234	0.347831	0.347831	-0.042901	
0.0411614	0.0411614	0.347744	0.347744	-0.0433592	
0.0423838	0.0423838	0.347656	0.347656	-0.043819	
0.0434694	0.0434694	0.347568	0.347568	-0.0442805	
0.0446835	0.0446835	0.347478	0.347478	-0.0447435	
0.0459659	0.0459659	0.347388	0.347388	-0.0452082	
0.0471956	0.0471956	0.347296	0.347296	-0.0456745	
0.0485188	0.0485188	0.347204	0.347204	-0.0461423	
0.0497907	0.0497907	0.347111	0.347111	-0.0466117	
0.0510093	0.0510093	0.347017	0.347017	-0.0470827	
0.0524395	0.0524395	0.346922	0.346922	-0.0475552	
0.0538486	0.0538486	0.346826	0.346826	-0.0480293	
0.0552508	0.0552508	0.346729	0.346729	-0.0485049	
0.0566998	0.0566998	0.346631	0.346631	-0.048982	
0.0581954	0.0581954	0.346532	0.346532	-0.0494605	
0.0596515	0.0596515	0.346432	0.346432	-0.0499406	
0.0610486	0.0610486	0.346331	0.346331	-0.0504221	
0.0626968	0.0626968	0.346229	0.346229	-0.0509051	
0.0641312	0.0641312	0.346126	0.346126	-0.0513896	
0.06553	0.06553	0.346023	0.346023	-0.0518754	
0.0670046	0.0670046	0.345918	0.345918	-0.0523628	
0.0685546	0.0685546	0.345812	0.345812	-0.0528515	
